path,transcript,duration,transcript_pred,pred_strings_with_ctc,pred_strings_with_lm
3acf04527593f625e4421c2f956bbb3b.wav,dan dia lagi datang dengan saya dia datang semata mata nak makan lunch dengan tangkap gambar dekat,6.003,dan dia orang ni datang dia kataa dia orang datang semata mata nak makan lanc dengan tanggap gambar dekat,dan dia orang ni datang dia kataa dia orang datang semata mata nak makan lanc dengan tanggap gambar dekat,aea aea ahan khen hant adan dia orang engin da tang dia ka ta yang dia orang da tang sese sese ma ta ma ta nak emak kan elaine ce sese sese dengan tangap gam bar den kat taea
fc04942dd2986c0d3d1b920a2242b250.wav,kenapa tak siap,2.493,sanaubakar siap,sanaubakar siap,tata atasa sa as kasan nan ru bang ka rg sesiap hahahahahahahahahahaha
d574ba01ece628c261259adcbcfc4f76.wav,dalam konteks untuk melahirkan graduan yang berkualiti menjadi,5.404,dalam konteks untuk melahirkan graduan yang berkualiti jadi,dalam konteks untuk melahirkan graduan yang berkualiti jadi,smea aha aha a da lam kon teks un tu k melai hi r akan dalah akagera duan yang ber kua li tiha mpm nyan ayang aser ja dinhata an
3cf20b0c2808bdd0a240572c72e39ef7.wav,radiallahu ta ala anhuma,2.451,radiallahu taala anhumah,radiallahu ta ala anhumah,kekek perard di yal ala hu etan al lah aha ng ahu m mahi iakan
945bc031209bb95f8c0734eefb35da23.wav,warga kerja kita menjalankan amanah dan tanggungjawab dalam,6.641,warga kerja kita menjalankan amanah dan tengungjawab sentiasa dalam,warga kerja kita menjalankan amanah dan tengungjawab sentiasa dalam,kakara aha ake warg gan ker jah ki tanh emese a e men ja lang kan a ma nah adan tengang ja wab kese e esen tia sah da lam kakak atkan ananka hahahahahahahahahahahaha
5e74268b4ae2140fefa2b91ffbc44531.wav,pada kehidupan hang sebab tu hang tuah kata takkan melayu hilang di dunia takkan terasa,6.207,pada kehidupan hang sebab tu hang tuan kata takkan melayu hilang di dunia takkan terse,pada kehidupan hang sebab tu hang tuan kata takkan melayu hilang di dunia takkan terse,keke kepa da ke hi du pan hang sese e e e e e e ete eae e e e e ese bab tu hang tu ang kar tanh ae tak akan me la ayun hil lang endian du a nian etak akan teru sesia
d8f511968af0344a8b0e7c8f5ba932e6.wav,nombor 2 kegemaran kita bah minum sebab tu kalau kita nak buat ceramah,6.21,nombor dua kegemaran kita apa minum sebab tu kalau kita nak buat ceramah,nombor dua kegemaran kita apa minum sebab tu kalau kita nak buat ceramah,aea aea aea aea ae enom bor duah kakak e ker ge ma ran ki tab a panh sesesama sasak kemin num semeke se bab itu ka lau ki ta anak a buat e cer ran mah agku
1f736ce572b9cb904f74115b091b712d.wav,duduk dekat berhala yang paling besar,3.321,dakduk dekat berhala yang paling besar,dakduk dekat berhala yang paling besar,sea aea eae e tete dak hak duduk k ke ken de ka t kea be rahan lah yang epa ling bersar kakana
31e3b8ee91be362c6b81edc3813d5082.wav,lagi dia punya tanda tanda kanser yang tadilah okey rasa kecewa serabut,6.511,mantapkan lagi dia punya aatanda agihan tadilah asa kecewer serabut,mantapkan lagi dia punya katanda kagihan tadilah aa kecewer serabut,memang tap ukan lag gi dia punya eka tang sese sekan nank tang dar r rt kakanan ken lar gi han ta di lah paseo spo key as terah nyan dia raka sar ker chela wer re sese ramb m burot tean
6213c32077c64fb469625471ce609a28.wav,status okey ini adalah status sakit apa yang kau tengok dekat sini,6.683,tunjuk states okey ini adalah states okey apa yang pun tengok dekat sini,tunjuk states okey ini adalah states okey apa yang pun tengok dekat sinii,tung juk rok ses tart tes set sesesama ea aese s s se pok key i nia a da la ah se tart theses se sesetelah s eae e pok key a pa yang apung tengok de kat si ni a adinin
a66235a2146a04af25bc003f3b3cd1b5.wav,dah buat yang mana belum yang mana patut kita dahulukan dan yang mana patut kita kemudian kenapa tak terancang atas,6.914,dah buat yang mana belum yang mana patut kita dahulukan dan yang mana patut kita kemudian ka nampor tak rancang atas,dah buat yang mana belum yang mana patut kita dahulukan dan yang mana patut kita kemudian ka nampor tak rancang atas,dedah a buat yang ma na ber lum eyang mana sepan tut eki ta edan hu lul kan de edang sayang ma na epa n tut eki etak keke mu dian enkan senam par tak peteran ca ng meme ahan etas
0b27f0b2aedfb4027dac698d85d2122d.wav,tak faham ini adalah hang punya kerajaan,5.215,su faham ini adalah hang punya kerajaan,su faham ini adalah hang punya kerajaan,sasa asas asask sesuak fal hama sktpi nia aka da la h aha ahang e punya nh kakas aea aea eae ke ra ja an eikei iaiai
b6b632baf40d4aea2e5eb90758908e9f.wav,16 september 2020 mulia kita dapat berhimpun di hotel,5.855,6 september 202 mria kita dapat berhimpun di hotel,6 september 202 mria kita dapat berhimpun di hotel,sahata te n 60 me sep te m ber er 1 1010 20 0 0 20 0 mse memeng cher ri yalga aese s e eki ta da pat ber khi m pur ane deda dia hort tel lehn
a7ef7e2ecacdd9a74a0c35e47525a645.wav,tapi itu terdapat juga lokasi koperasi manis campaign terindah yang yang yang yang mana mereka sukar untuk akses,6.744,samping itu terdapat juga lokasi kasi mana campai internerundah ya yang yang yang mana mereka sukar untuk akses e,samping itu terdapat juga lokasi kasi mana campai internerundah ya yang yang yang mana mereka sukar untuk akses e,sas sadir sham ping i tun terdap pat aju ga lok k at sif pekula sih emak nak eacham pai in tern nen run dah pae mnahan yang ayang mayang ta a n a e ayang mana mere ka su kar un tuk hak sese nyeh kan
4268f41ab402cd41dddd7bb1f6d53ba0.wav,jika berlaku tsunami dengan saya rasul pagi tsunami 26,6.715,tika berlaku sunami dan saya rasa pagi sunami 26,tika berlaku sunami dan saya rasa pagi sunami 26,keti kar ber lang akun eshun nah min sese sese ese sese e e e e e a a ed edeka ang sesa yan rerah sahah epa ra gins eshun nah mint sestu 0 0 ena meti
815155b49f2e25b54720ba21d29f35eb.wav,tidak dalam keadaan yang kembang dan boleh cepat awak,2.72,tidak dalam keadaan yang kembang dan boleh cepat wa,tidak dalam keadaan yang kembang dan boleh cepat awa,dia e ti dak da lam keadan yang kembang nadan boleh ecem pat k a a aha waka g
3d3ee19a2e8f475b6dafd7157e9e0b49.wav,skrap tentang kata kerja bahasa istana simpulan bahasa yang cukup kreatif dan inovatif,5.67,uskrap tentang kata kerja bahasa istana simpulan bahasa yang cukup kreatif dan inovatif,uskrap tentang kata kerja bahasa istana simpulan bahasa yang cukup kreatif dan inovatif,kpu se kharapa teten tang ka ta ker ajah ese e e baha sa ins ta nart sim pulan baha sara aese eyang ecu kup kerea ti f edang ti no vat tife
3e0102d9dd12bfe3323f67c687016d7e.wav,ini adalah nilai nombor maksimum yang dapat diproses oleh,4.645,ini adalah nilain nombor maksimum yang dapat di proses oleh,ini adalah nilain nombor maksimum yang dapat di proses oleh,sea aesti nina ada lah inia la in eno m bor emak sin muma yang eda apat anadia pros ses sepol eleh eien
319e158690d5a4b8cdab553ec9b6541f.wav,guru juga perlu memastikan bahawa susu badan mereka kurang daripada 30 25,6.113,guru juga perlu memastikan bahawa suhuh badan mereka kurang daripada 37 pepuluhan 5,guru juga perlu memastikan bahawa suhuh badan mereka kurang daripada 37 pepuluhan 5,memana phak gu ruh aju gah ekeke per luh memas tid kan baha wah ese esu huh ba dan merek kalh ese eku rang daripa da 3i ga 0 70 per pul luhan 50 mang haenan
80bf265eb18b8707bf1ee11468bfed57.wav,menjalankan pembelajaran secara dalam talian,4.108,menjelankan pembelajaran secara dalam talian,menjelankan pembelajaran secara dalam talian,kitiya ke emen jendala ng g kan kepe mbe lan ja ran sern eca r raha dadan lam ketan ali hang keiai
1517e92ee98dc2742d71d10f26cf4421.wav,dia rasa cukup dengan apa yang ada alhamdulillah kaya dia dia tak berhajat lebih daripada itu,6.39,dia rasa cukup dengan apa yang ada alhamdullah kaya dia dia tak berhajat lebih daripada itu,dia rasa cukup dengan apa yang ada alhamdullah kaya dia dia tak berhajat lebih daripada itu,aea aea a aea aea eae adia rak sal cu g ku p dengan a pa yang a dak lal ham bdul la h akan yah adian aea a adian atak aber han jat ele mbi h eda ri pan da i tu h eae
bfa5cf97bbd21c5f3526ddce658c373a.wav,dekat mana letak dalam ciri ciri dia pendapat saya,5.281,dekat mana letakna dalam ciri ciri a i pendapat saya,dekat mana letakna dalam ciri ciri a i pendapat saya,s eae a a a a a ae eade kat ma nak ele ta k kenyah da lam erci rik eci rik khail leah atst satsa diniat idia penda pa t san yang ikatkan
43383dc10f1588ba674d6434d8629bc1.wav,dia mengubah,1.942,dia mengubah,dia mengubah,ta a a a a a adia mengu m bah hahahaha aiat
22cb9e23548f6406b4ad5a283089f715.wav,kelajuan cahaya umalas jauh mengatasi kelajuan cahaya jauh,6.528,kelajuan cahaya ya malah jauh mengatasi kelajuan cahaya jauh ke,kelajuan cahaya ya malah jauh mengatasi kelajuan cahaya jauh ke,kang ke lan ju an en can hand yanh stesesn sa andiang mak alah ana jah u r h memeng anr tahr sir eke lan ju an en can hah yanh ene en jan hu h aken un
81ac8b2d5e931c89b0706b57a9cd27e8.wav,wa ta ala dan mudah mudahan pertemuan pada malam ini,6.495,hanahu wa ta ala dan mudah mudahan pertemuan pada malam ini,bhanahu wa ta ala dan mudah mudahan pertemuan pada malam ini,sebab harar na hun wat tak al lanh enea eae eae e e e e e e adan emu dah emu da ha an keper te mu an kepa da ma la m iki nin nanenka einin
3dfc7d27fb278b586b33023d775e1745.wav,alhamdulillah tahniah memang memang hebatlah apa rosmawati dengan pasukan daripada asam,6.603,alhamdulillah taniah memang memang hebatlah perusmawati dengan paksukan daripada,alhamdulillah taniah memang memang hebatlah perusmawati dengan paksukan daripada s,a a a khala ham du lila h etah ni a h eme ma ng meme mang hem bat alah eae aea ata a aea apeng ru s man wart tin rk dengan epak sur kan da ri pa dar rara has saim
79c7e2148035f3b4e8529ecee88cf858.wav,dengan malaikat tapi masak kita syarikat tahu bertemanlah kamu dalam kehidupan teman yang tu,6.409,dengan malaikat tapi masak kita syapii kata haru baik bertemanlah kamu dalam kehidupan teman yang,dengan malaikat tapi masak kita syapii kata harus baik bertemanlah kamu dalam kehidupan teman yang,adengan mak lai kat tete eteta pi mak sak ki tak sya pir kin ka tan han rus sese sese ese sebalik sember ter man lah aeka mu da lam eke hi du apan enese ete man yang untun
dae7745bf1321c788eb5dfe7502e3187.wav,didengari oleh nabi salah nak salam tapi tak ada satu keputusan tapi buat nabi kita carilah,5.883,di dengari oleh nabi sallau alahi salam tapi tak ada satu kepujusan nabi buat nabi kataca nilah,di dengari oleh nabi sallau alahi salam tapi tak ada satu kepujusan nabi buat nabi kata ca nilah,aea thaha a dia dengan rink ol leh nam bik isal la lahu alahi salam eta api tak adak sa tu ekem pun jur san enak bir buat aetas senak bis kat ta achan ini la h akaka
1c734e65b16d331b59e7cf375b116152.wav,pasal apa yang suruh masuk tu pasal apa suruh semut semut ni masuk,5.87,pasal apa yang suruh masuk tu pasal apa suruh semut semut ni masuk,pasal apa yang suruh masuk tu pasal apa suruh semut semut ni masuk,lepak sal a pan yang unduk sung ruh mak su k tuh esele esele esele ele elepas sal a pan sung ruh sese muat semuat inia ma su k nanananana atatana
e06cf968bfdd1fce96a940017afba68f.wav,hang cakap aku jual beli al quran semua di internet semua yang sampaikan boleh sampai kepada,6.38,untuk hang cakap aku jual bendi alku apa semua di internet semua yang sampaikan boleh sampai kepada,untuk hang cakap aku jual bendi alku apa semua di internet semua yang sampaikan boleh sampai kepada,puntuk hang ca g ka p pan ku aju al abend dik lal akun a pan se mua tsta aea diak atin ter net sese se mua yang esam apai kan ebo leh sam apai eke pa dah nin
dcab94e480cf8abc825376e99c829648.wav,perkara yang apa,3.911,perkara yang apa,perkara yang apa,se e epe r r ka r arah hah seasa a a a a ae anaya a a ang emese ta pa a ahah hiei aiea aea
9dc8bd84e3829f0d5568b27673e3754a.wav,berpelukan dan sebagainya itu sesuatu yang rutin dahulu tetapi dalam normal yang baru kebiasaan yang baru ini,6.97,berpelukan d sebagainya itu ssatu yang rutin dahulu betul tetapi dalam normal yang baru kebiasaan yang baru ini,berpelukan d sebagainya itu ssatu yang rutin dahulu betul tetapi dalam normal yang baru kebiasaan yang baru ini,keber perluk kang dudan sem ba gai nyan sesesi tuk sulu sua tu yang run tin dahu luh kebe n tula te ta pi da lam eme e e eno r mala nyang eba ruh keke bia sa an yang baharun i ninaik
6c57d8ee1b463d5dfc7ba8da7cb6ff33.wav,apa yang saya bagi kepada ampuni adalah pengetahuan empat ambil tahu,4.792,apa yang saya bagi kepada hampanyi adalah pengetahuan apa ambil tahu,apa yang saya bagi kepada ampani adalah pengetahuan apa ambil tahu,eae aea aea aka pa yang saya bahagin ke pa da hang par nia a da lah p pengeratan hu an kahang pak ham bil eta hun hah eae aea
51ba9381393fe948f306fbbe37ea1c3b.wav,rezeki orang lain dengan rezeki kita apa yang kita ada kita cukup apa yang kita tak dapat lagi kita berusaha lah macam aku,8.12,reziki orang lain dengan reseki kita apa yang kita ada kita syukur apa yang kita tak dapat lagi kita berusahalah macam aku,reziki orang lain dengan reseki kita apa yang kita ada kita syukur apa yang kita tak dapat lagi kita berusahalah macam aku,sasana kho res zie kit korang ela in nene denga n deres se kit kie etal sa pa yang ki ta adak ki ta syu kur r a ar aka pa yang kir etal etak da apat lag gin n a eki ta beruk saha la h ma cam a ku kuhu ae
2f3bad455e616dd3640900425721c94f.wav,a pihak kerajaan dan kita telah pun diberi hafiz ini telah berada di bawah program,5.599,pihak tajaan dan kita telah pun diberi pd ni telah berada di bawas program,pihak tajaan dan kita telah pun diberi pd ni telah berada di bawas program,setsa thak pi hak ketar jak an det dadan kir etak eter lah apun di berin aea este ata hai pi diak inia terlah ber a dan adia bawas programe nanan
52f83c8ff9a508eb1b874bec98747878.wav,ada mungkin juga dari segi akhlak kesopanan cara bercakap itu pun kita nampak,4.716,ada mungkin juga dari segi ake kesopanan cara bercakap itu pun kita nampak,ada mungkin juga dari segi ake kesopanan cara bercakap itu pun kita nampak,eae ease kadan mung kin aju gah da ri sergi ia ahar kent ake siom pa nan eca ra ber cag kap i tu pun ki ta nam apa k akanan
f6a0cca2be8863049bcf904390bb74ae.wav,untuk kualiti kita nak dua pemimpin yang sudah lama berada di arus,4.487,untuk kualiti kita nak tempe mimpin yang sudah lama berada diarus,untuk kualiti kita nak tempe mimpin yang sudah lama berada di arus,tin tik e eae a n ata pun tuk akua li tinha eki ta enak atem peng mim epi n yang sud dah ela mah ber a da dia han ruse m
4c93f55ab15782333424d3944f433764.wav,bila berada di bilik tu mereka online macam macam ya yang,4.632,bila berada dibilik tu mereka onlin macam macam yagyang,bila berada dibilik tu mereka onlin macam macam yagyang,kaka a a amnak bi la ber ada dia bi lik itu ha merek kah hahahaha kpkps phone la ine ma cam ma cam nyang manyang nananan anantn
2904db8396ced0c8a1bed56e70bd2cb9.wav,hang kena buat apa yang haram chang senaraikan dan buat walaupun satu sahaja,6.348,kena buat apa yang hang rancang senaraikan dan buat walaupun satu sahaja,kena buat apa yang hang rancang senaraikan dan buat walaupun satu sahaja,kahang ker nan ambu at saska pan yang hang ran ca ang sese ese se ena ra i kan sesedang ea bu at sese e e epe wa lau pu an sesak t tuhuh sa ha jan
df0ed1fb7466e00633ad268fe19ca11b.wav,itu kesedaran kesedaran ini adalah satu identiti,5.541,itu kesedaran kesedaran ni adalah satu identiti,itu kesedaran kesedaran ni adalah satu identiti,aea a a aea a a a akin tu ke se da ran keke e eke se da ran inia ka da ala h ses sesat t tu ha apai den ti tik kinti
50a6513588d31c5b155af691160f546f.wav,kepada kecintaan terhadap ilmu itu jadi seseorang itu dia berguru,6.703,kepada kecintaan terhadap ilmu itu jadi seseorang itu dia berguru,kepada kecintaan terhadap ilmu itu jadi seseorang itu dia berguru,ke pan dahara keke ker cin ta an ene eter ha dap keak ti le munk ki tuh diah ankang menm mha ja di se seko rang i tu r ha dia ber gun ruhnken
47d1426073f65e14006f5a70c64ef644.wav,habis dan duit aku kena curi aku ingat lagi duit ambil duit macam air duit tu aku letak dekat bawah katil bukan bawa,5.852,habis dan duit aku kena curi aku ingat lgi duit ambil duit semba duit tu aku letak dekat bawah katil bukan bawa,habis dan duit aku kena curi aku ingat lgi duit ambil duit semba duit tu aku letak dekat bawah katil bukan bawa,hab abis s s sadan duit a ku kerna cur rina an ku ingat langi adu ait ham bil duit sesembahan duit atu a ku le tak ade ka at pemba awah kant t ti al bu kan bawahga
08061d12700b211c919516897d692380.wav,rupanya bagus seratus peratus skripnya bagus yang hebat dengan penerbitan tu,5.944,akunya bagus 11 peratus scripnya bagus semua yang bat dengan penerbitan tu,akunya bagus 10 peratus scripnya bagus semua yang bat dengan penerbitan tu,sema apa emeran ku snya ban agu s serat 10 s seperatus sese khri pe nyan ban agu s s septa e sek muan anyang meneses sebat dengan per per ne r bia tan ituk manti
d7e540077aa912a196db82dcbf389315.wav,contohnya allah boleh panjang dengan panjang allahu,5.902,contohnya allah bilik banjang jangan panjang allahutak ole,contohnya allah bilik banjang jangan panjang allahutak ole,mamam manchon to h nyah amal alah h h h h h h h ahu abi lik ban ja ng mamsa jangan panjang ahal alah h hurl l lhl lhl lhl hwhr hwhr hrh huhuhu hang tak bolehguna
2f00102247a6b75963584af08d02a5a3.wav,agar semua orang hati macam yang kita tahu dan kemudian,5.651,agar semua orang hati macam yang kita tahu dan kemudian,agar semua orang hati macam yang kita tahu dan kemudian,aea aea ahangar ese mua o rang har tink sese eae ease ema cam yang ki ta atahun mtmn mtm tananak a a a a a a a a a edan ke mu diang nanananan
e0ae8b4668db363c181876ecfdf1d37f.wav,saya kerja sudah mencipta eh kerja pelakon dia mencipta watak itu ketapang,6.178,apa saya kerja saya mencipta eh kerja perlakon dia mencipta watak itu sebab tapa,apa saya kerja saya mencipta eh kerja perlakon dia mencipta watak itu sebab taapa,sama parak as sanyan aker jah sanyan men ci pi tar leh sese eae ker ajahn eberlin kon dian men cipi tah awak tak i tup pease eae aese seseka bab etak a park punkan
77f3fe2e2ad7b4b53475c93664be9616.wav,macai dibayar taksub dengan politik duit kuasa semua dia nak ambil pergi,6.434,macai di bayar taksuk dengan politik duit kuasa semua dia nak mil,macai di bayar taksuk dengan politik duit kuasa semua dia nak mil,semak cha i adia ba ya a ar spea e e e astara amae etak fe esu oke dengan pol li ti ek kek ptar du ait ke kuas sar rar sese muah adia anak amil ile kepengintaian
132fedf86ad2460ce2c5bd9b857b2868.wav,tak patut bagi nabi dan tak patut bagi orang beriman nak berdoa,5.55,tak patut bagi nabi dan tak patut bagi orang beriman nak mendoa,tak patut bagi nabi dan tak patut bagi orang beriman nak mendoa,kakalang kan tau etak sepan tu t sebaha gin ena abira dedan etak sepan n tu t eba gi porang mber ti ma ana enese enak memeng udor ng rantign
4ce886028fb5105645d49e110b870e53.wav,memang guru guru yang kita kasihi dan kita sini semua mereka ini mempunyai hubungan yang secara langsung,5.767,memang guru guru yang kita kasi dan kita saingi semua mereka ini mempunyai hubungan yang secara langsung,memang guru guru yang kita kasi dan kita saingi semua mereka ini mempunyai hubungan yang secara langsung,eme mang guru guru yang ki ta akat sih dan ki ta sahin git se muah emese ease e merek kan ki nin eme m punya yin hum bungan yang sere ca ra elang esu ngenan
78a700c29b92b9b25ba5ae020b22c4c9.wav,kenapa berhenti nafas ketika apa berhenti nafas,4.408,saya nak apa berhenti nafas ketika apa berhenti nafas,saya nak apa berhenti nafas ketika apa berhenti nafas,aea asaya enak hang pan berhenti na fas s sese aea a a a aea ker ti kan hang pan aber hen ti nah fai sesetena
58f1cabb70c0aacd3c3409e7929fb1c2.wav,apakah sebenarnya merujuk kepada sabah ini,3.76,apakah sebenarnya merujuk kepada sabak ini,apakah sebenarnya merujuk kepada sabak ini,aea aea aeka apan kah se be na r nyan men run juk eke epa ada syam abak kpi ninai
cf60ae4341468e72c0e9d856fd2c7b4c.wav,berhijab lah hang daripada melihat benda tu bahawa benda tu adalah jawapan dia,6.784,terhijablah hang daripada melihat benda tu bahawa benda tu adalah jawapan dia,terhijablah hang daripada melihat benda tu bahawa benda tu adalah jawapan dia,ka a eater khin ja b lelah hang deda ri pa da me li hat eben da ituna emese emba han wan abenda ituk a da lah ekeke a ae ae e en ja awa pan diah hakana ananana
eb946580da9eb4234097f24676463354.wav,kalau dia jalan sorang sorang tu syaitan surat jalan dorang2 sepak,5.434,kalau dia jalan seorang seorang tu saitan seorang jalan dua orang dua sapan,kalau dia jalan seorang seorang tu saitan seorang jalan dua orang dua sapan,asask kalau dia ja lan seorang seorang kintu syariat taung ese orang mem ae e e e e e aedes e e e e e e e jan lan adua orang mnenuju at saia phang nanananana
bfb6f8a6a660d3060688a16aeaa8a800.wav,kalau hang nak mencapai sesuatu hang buat perancangan haram kau kan,4.772,kalau hang nak mencapai sesuatu hang buat perancangan hangrangkakan,kalau hang nak mencapai sesuatu hang buat perancangan hangrangkakan,tan eka lau aha ng anak meng cam a apai se sua itu a akahana ahang buat peran ca ngan kahang rang kah kang kakaka
a170523ff526766744761ba6723d8f30.wav,tentang sejarah peperangan,2.592,tentang sejarah peperangan,tentang sejarah peperangan,aea a a e eten e tang sesen ja rah keper pera ngang iaiai
02046c3b1d8257b748daf494b07545c2.wav,penjadualan yang lebih fleksibel akan dapat membantu guru guru,5.689,penjadualan yang lebih fleksibal akan dapat membantu guru guru,penjadualan yang lebih fleksibal akan dapat membantu guru guru,aea aea peng jan dual lan menayang ele bi h seapa felekan si b balal sese a a aea ag kan da pat mem ban tu ha gu ru gu rukan
9592428512002b224158adf8b05767ae.wav,alat penimbang bagi ilmu hujan bagi benda yang ditimbang dan objek yang hendak kita tim,5.58,yang alat penimbang bagi al maujun bagi benda yang ditimbang da objek yang hendak kita tim,yang alat penimbang bagi al maujun bagi benda yang ditimbang da objek yang hendak kita tim,a apayang meng tah la t kape ni m bang emba gin ahal mahur june bagi benda yang dia tim bang mamasa aesa aea pandian obe jek nyang hen dak eki tah atiamur
353363c13ef7aa6530d082a4b03e3d69.wav,mencapai objektif objektif ini dan seperti yang dinyatakan oleh yang bahagian tahfiz,5.668,mencapat objektif objektif ini dan seperti yang dinyatakan oleh yang bahaga tatin,mencapat objektif objektif ini dan seperti yang dinyatakan oleh yang bahaga tatin,a meng cham pat sese pobe jek ti f pob jek ti f kti nina tse edan sem per ti yang di nyan tan kan koleh sasa aha yang bahan ga etah ating steri
d72f3fbbbb7bc258b8dee6e5d46b2ec6.wav,untuk menyampaikan ceramah dan perkongsian beliau iaitu norma baru sebagai penjawat awam,5.719,untuk menyapakai ceramah dan pekosia beliau iaitu norma baru sebagai penyawa awam,untuk menyapakai ceramah dan pekosia beliau iaitu norma baru sebagai penyawa awam,kapun tuk menyama pat kai ancer ran mah dadan per korg sihan abenda ber liau aea adian in tuk eno r mal aba aru ha ese bagai penya wat hal wa mg nanananan
e4c8bcc7a276a4d98151fe9c37b4b05b.wav,letaklah katalaluan macam ni selalunya saya punya agak kata laluannya kan tak nampak,5.904,letak lah kata laluan macam na selalunya saya boleh agak kata laluan akan tak nama ana,letak lah kata laluan macam na selalunya saya boleh agak kata laluan  akan tak nama ana,tku leh tak blah kan ta la lu a an ma cam menak a sela luat nyah hnh mesma a aha a a s saya bo leh anga ak sts se e ekar ta la lu an dia akan tetak enah ma anak k
e82f9c933063bc52a7d6618714a805fd.wav,tadi lagu tu lebih pada kita nak jaga dia bubuh dipergunakan untuk nak recycle sebagainya,6.415,cakap tadi lagu tu lebih kepada kitta nak kita jaga di peei pengunaan tak boeh nak risikea sebagainya,cakap tadi lagu tu lebih kepada kitta nak kita jaga di peei pengunaan tak boeh nak risikea sebagainya,mbas tink ki mentah tah can kap tan dia la agu ituk le bi h ke pa da ki teta nak kake ese sese eakin tar jan ngan adia pengumuan pa dia pergi penguna han nia tun tak boleh nak ris sai kel dah se bangai nyan khasan
06f35e433e20606c559436c5b47e7113.wav,gembiranya murid apa apakah 3 perkara tersebut,6.241,gembiranya murid apaapakah tiga perkara tersebut,gembiranya murid apaapakah tiga perkara tersebut,akakage m bir r ran nyan emu ria de ksea aea a a a a a a apta a a a a k keang an pa kan a pa kaha ahah tara tig gak perka ra terse butut akahata
f49fa3a9376a837d2a6e9de137ee15f7.wav,tentang cabaran yang mereka hadapi serta polis,3.514,tentang cabaran yang mereka hadapi serta pendika,tentang cabaran yang mereka hadapi serta pendika,teten ta a ang emea aea ae cam ba ran an nayang mere ka ha da pira eser eta pen didikan
919069fd3d6d1d36fd87269dcc189185.wav,dan dalam kajian tiga tahun kebelakangan itu didapati hanya putrajaya,6.698,saja dan dalam kajian 3iga tahun ke belakangan itu di dapati hanya 25taja yang,saja dan dalam kajian 3iga tahun ke belakangan itu di dapati hanya 25taja yang,sa jah aea eae a asas keadan da lam kar jian tiga ta hun eke berlan kangan in tura aest ae dia da pat ting hanya 20 50 0 aperta sang eta ajak ayang mtas a ahap dulan
7743723dccff8be0509766e8e54f825f.wav,ke sekolah beliau dan antara sekolah yang saya kagumi dengan pelaksanaan program ts25,6.645,ike sekolah beliau dan antara sekolah yang saya kagumi dengan pelaksanaan program ts 25,ike sekolah beliau dan antara sekolah yang saya kagumi dengan pelaksanaan  program ts 25,tadi aker se kol lah be lia u dada an lam en nhan ta ra sekol lah naya a ng saya daka gu mine sene ene dengan pelak sana an dahu program mhar tik pes 120 50 mahana an
06ce893d8b6febb3adc373ed14967959.wav,harganya jadi saluran beka melayu ni dia banyaklah buat ayat ayat yang kita biasa guna dalam kehidupan seharian tapi,6.729,jadi saluran beka melayu ni dia banyaklah buat ayat ayat yang kita biasa guna dalam kehidupan sehari antapi,jadi saluran beka melayu ni dia banyaklah buat ayat ayat yang kita biasa guna dalam kehidupan sehari antapi,barg ganyan eae ese jan di sal alu oran ebere karm melah yu inia idia banyak elah abuan apak yat kahak n yat nyang ki ta biha sa agu na dalam kehi du apan se ha ria yang tau a pirkei
85b8bce3b84309556edad8a1fa830162.wav,saya di kitab tersebut dengan saya mintak semua wajib dibaca oleh penuntut ilmu,4.844,saya ada kitab tersebut di masan dia tak sebut wajib di baca oleh penuntut ilmu,saya ada kitab tersebut di masan dia tak sebut wajib di baca oleh penuntut ilmu,aea aea aea aea aes saya ada ki tab ater se but dia mas saing sktsa aea a a akadia tak serbut awan ji be adia ban acak oleh penuntut til muk kaeata
a400d58474af3c4701ceef7b0ae3bca7.wav,yalah pelik kalau ada masuk dalam kan dah dapat kebenaran,5.193,ialah kredit kalau ana masuk tak dalam dah dapat kebenaran,ialah kredit kalau ana masuk tak dalam dah dapat kebenaran,kak a aea aea akadia la a ah aka kere di t eka lau hana man su k detak dalam mungkan t a a pandah da pat kem berna ra ang hea aea aea anania
313c6721658f9019bb2dda0f5539c2b4.wav,cantik ni ditunjukkan pada kita mizan akidah,4.982,cantik ni ditunjukkan pada kita mizan akidah,cantik ni ditunjukkan pada kita mizan akidah,sa a aseca ng tik k inih senaskhah sts s s s atda dia tun juk kan eban dak ki tak psm eae asak keke mins zang har kir da h hakananai
ee2b687c4674cce792c12db5bfce7095.wav,acik pergi nyanyi lagu dia dia tengok cerita titik titik lebih kak nora danish apa namanya,6.267,acil peginyanyi lagu dia dicitcik t tk nod nina,acil peginyanyi lagu dia dicitcik it nord niaa,khak a chil ale per gin nyanyi la agu di anh states aea aea ea aea a a akadia tuk tanm pe ciri tu adia acik lekir ciri ta dia macam nis stenen eduat tak eno rat dia ini si a ku dau pun dah men liang
8906870c8e2f7db3c50e594fe650509b.wav,dan pada ketika itu juga sokongan yang kuat daripada fasilitator prospen sebagai contoh ke biasa sebutkan dalam ni,6.439,dan pada ketika itu juga sokongan yang kuat daripada fasilitaton prospek sebagai contoh ke belesasebutkan dalam ni,dan pada ketika itu juga sokongan yang kuat daripada fasilitaton prospek sebagai contoh ke belesa sebutkan dalam ni,sanae edan kepa da ker ti kan i tura aju agana sesok kongang ayang ek kuat adari pa da ese falk sil li tha torn pros peke sese bagai con toh seken beleh sar se but kan da lam inia inan
